view_id,user_id,title_id,start_time,watch_duration_min,completed,rewatch_flag,device,country
30000,758,1924,2020-07-02 14:00:00,111,1,0,Mobile,CA
30001,1098,872,2020-11-12 04:55:00,133,0,1,Tablet,NL
30002,4259,1788,2020-08-14 17:13:00,145,1,0,Tablet,JP
30003,2249,1494,2022-09-18 05:23:00,24,1,0,Tablet,CA
30004,2025,987,2022-04-21 14:23:00,99,0,1,Desktop,DE
30005,1099,1946,2020-11-16 06:01:00,68,1,1,Tablet,US
30006,4750,619,2023-04-08 21:39:00,164,0,0,Tablet,DE
30007,1095,552,2023-12-25 06:14:00,51,0,0,Desktop,ES
30008,3768,686,2022-09-14 01:12:00,69,0,0,Mobile,CA
30009,4242,838,2020-06-24 12:51:00,34,1,0,Desktop,ES
30010,1251,1946,2021-12-12 01:10:00,77,1,0,Tablet,JP
30011,3030,1776,2022-12-08 20:26:00,124,1,0,Tablet,ES
30012,4549,1950,2023-03-26 05:18:00,23,1,0,Mobile,US
30013,3614,610,2023-11-23 12:40:00,37,1,1,Desktop,KR
30014,94,228,2023-02-17 00:47:00,31,0,0,Mobile,JP
30015,515,1222,2020-09-02 16:28:00,128,1,0,Mobile,FR
30016,4372,1273,2022-07-22 13:43:00,96,1,1,Desktop,FR
30017,569,412,2021-03-20 00:50:00,43,1,0,Desktop,ES
30018,1601,1864,2022-01-07 00:42:00,70,1,1,Desktop,DE
30019,4649,1824,2023-12-13 18:49:00,26,0,0,Tablet,DE
30020,1501,1383,2023-01-06 10:35:00,15,1,0,Mobile,NL
30021,2540,555,2022-11-04 14:03:00,65,0,0,Smart TV,FR
30022,4223,448,2023-12-27 20:24:00,7,0,1,Tablet,NL
30023,2425,168,2020-04-14 05:48:00,156,0,0,Desktop,UK
30024,4129,142,2021-07-05 18:31:00,137,1,1,Desktop,KR
30025,4439,624,2021-01-25 06:30:00,135,0,0,Desktop,KR
30026,2352,582,2021-11-23 06:31:00,115,0,0,Tablet,US
30027,3668,536,2022-01-24 17:11:00,12,0,0,Tablet,FR
30028,934,1430,2020-02-05 02:19:00,69,0,0,Smart TV,IT
30029,482,1690,2021-11-24 13:38:00,174,0,1,Mobile,DE
30030,4135,662,2021-11-15 14:40:00,46,1,0,Desktop,CA
30031,4373,1301,2021-01-26 04:15:00,165,1,0,Smart TV,FR
30032,2620,473,2020-12-14 11:09:00,144,1,0,Smart TV,ES
30033,1428,962,2022-04-24 16:21:00,92,0,0,Desktop,US
30034,1618,1369,2020-12-26 12:36:00,163,0,0,Smart TV,FR
30035,2559,1648,2023-10-07 06:23:00,152,1,0,Mobile,UK
30036,1782,1255,2020-08-15 17:23:00,144,0,0,Smart TV,ES
30037,2610,746,2021-11-14 04:03:00,92,1,0,Mobile,CA
30038,2417,1859,2022-01-03 18:53:00,68,1,1,Smart TV,US
30039,2908,857,2021-10-27 13:41:00,175,1,0,Smart TV,NL
30040,4034,61,2020-03-14 10:21:00,147,1,0,Desktop,UK
30041,4385,963,2020-11-16 02:00:00,119,1,0,Mobile,UK
30042,2990,1753,2023-11-14 04:21:00,79,1,0,Desktop,US
30043,2513,1555,2022-07-02 11:42:00,9,0,1,Mobile,UK
30044,1569,1112,2022-06-27 23:08:00,55,1,0,Desktop,IT
30045,4492,399,2021-04-29 22:41:00,162,1,0,Desktop,CA
30046,3676,1013,2022-07-04 06:17:00,79,0,0,Tablet,US
30047,3772,1208,2023-01-23 09:35:00,34,1,0,Mobile,JP
30048,3321,1630,2020-03-07 22:06:00,104,0,0,Mobile,FR
30049,2584,292,2023-10-29 23:54:00,19,0,0,Smart TV,AU
30050,507,276,2020-12-11 12:41:00,79,0,0,Mobile,AU
30051,753,1013,2021-05-26 22:28:00,154,1,0,Mobile,CA
30052,1364,1354,2020-08-10 01:57:00,70,1,0,Tablet,ES
30053,3039,524,2023-03-02 22:44:00,8,0,0,Smart TV,FR
30054,4525,1755,2022-02-24 06:14:00,174,0,0,Mobile,JP
30055,1557,455,2023-10-05 09:02:00,158,1,0,Tablet,DE
30056,675,1109,2021-07-17 03:13:00,68,1,0,Desktop,AU
30057,3937,305,2022-01-27 03:21:00,19,1,0,Tablet,US
30058,4136,1964,2023-02-06 08:32:00,60,1,0,Desktop,NL
30059,1553,754,2021-10-15 08:04:00,70,1,0,Mobile,IT
30060,3600,1312,2020-05-01 04:54:00,70,0,0,Smart TV,IT
30061,2292,1633,2020-09-25 07:12:00,25,0,0,Smart TV,UK
30062,1539,1970,2022-09-26 01:56:00,103,0,0,Tablet,CA
30063,1203,1297,2021-08-13 16:20:00,129,1,1,Smart TV,AU
30064,496,1002,2023-03-03 16:39:00,120,1,0,Mobile,IT
30065,3283,1684,2023-05-13 21:26:00,173,1,1,Smart TV,KR
30066,770,1702,2021-05-22 01:26:00,105,0,0,Tablet,UK
30067,873,253,2021-10-15 02:14:00,178,0,0,Smart TV,KR
30068,3672,766,2020-02-29 09:53:00,32,1,0,Desktop,FR
30069,3488,97,2023-02-09 00:29:00,35,1,0,Mobile,CA
30070,1136,28,2022-06-24 04:07:00,119,0,0,Mobile,JP
30071,687,732,2020-07-21 22:38:00,147,1,0,Mobile,DE
30072,4662,414,2021-11-18 11:08:00,129,0,0,Desktop,CA
30073,731,1449,2020-10-06 06:10:00,73,1,0,Mobile,US
30074,2823,74,2022-08-22 12:59:00,40,0,0,Desktop,DE
30075,888,1756,2020-04-13 06:05:00,164,0,0,Desktop,JP
30076,3696,183,2022-01-25 10:43:00,47,1,0,Smart TV,CA
30077,281,1812,2021-04-07 07:15:00,118,0,0,Smart TV,KR
30078,541,477,2022-12-12 14:28:00,136,0,1,Mobile,KR
30079,3173,1025,2020-07-18 03:03:00,28,0,0,Tablet,UK
30080,3613,557,2023-02-22 06:04:00,62,1,0,Mobile,AU
30081,240,260,2020-07-14 15:44:00,29,0,0,Desktop,NL
30082,481,1350,2021-08-13 12:20:00,44,0,0,Smart TV,US
30083,2641,1619,2023-06-05 02:27:00,160,0,0,Tablet,IT
30084,1745,1027,2020-09-28 15:05:00,175,1,0,Smart TV,UK
30085,2184,138,2023-12-20 20:50:00,19,1,1,Mobile,CA
30086,1435,986,2020-11-13 11:27:00,31,1,0,Tablet,DE
30087,4395,1924,2023-02-04 19:22:00,167,1,0,Desktop,FR
30088,3551,1068,2020-06-15 13:05:00,178,1,0,Mobile,ES
30089,2417,1277,2023-08-27 11:23:00,32,0,0,Smart TV,US
30090,594,1021,2022-12-24 16:34:00,15,1,0,Mobile,CA
30091,1298,685,2021-09-10 01:41:00,142,1,0,Mobile,US
30092,4979,538,2021-11-20 08:01:00,99,1,0,Smart TV,KR
30093,90,1125,2022-08-26 11:39:00,116,0,0,Mobile,CA
30094,2817,1990,2020-07-24 11:40:00,138,0,0,Desktop,AU
30095,4440,1506,2020-08-20 16:09:00,151,1,0,Mobile,NL
30096,2964,132,2021-08-24 15:45:00,126,0,0,Tablet,AU
30097,4474,1253,2022-10-18 14:56:00,121,1,1,Tablet,UK
30098,110,1413,2023-01-31 18:41:00,54,0,0,Tablet,US
30099,316,837,2020-01-12 18:15:00,98,0,0,Desktop,IT
30100,380,1808,2021-02-20 02:44:00,35,1,0,Tablet,US
30101,1781,619,2023-08-24 14:52:00,8,0,0,Desktop,DE
30102,921,1469,2020-05-24 11:07:00,88,1,0,Tablet,DE
30103,2225,790,2022-06-08 05:26:00,66,0,0,Desktop,US
30104,941,602,2021-12-10 15:04:00,150,1,0,Desktop,ES
30105,4638,1427,2023-06-15 07:59:00,13,0,1,Tablet,IT
30106,1405,823,2021-05-28 13:08:00,42,0,0,Desktop,KR
30107,4606,1776,2022-01-21 13:27:00,56,1,0,Tablet,FR
30108,741,837,2020-08-31 02:51:00,15,1,0,Tablet,AU
30109,3348,318,2021-02-05 11:59:00,17,1,0,Tablet,IT
30110,4249,1994,2023-07-07 20:59:00,53,1,0,Tablet,FR
30111,2836,785,2023-04-30 16:04:00,166,1,1,Smart TV,ES
30112,812,624,2022-04-18 02:13:00,135,1,0,Desktop,AU
30113,3328,275,2020-09-07 09:57:00,86,1,0,Smart TV,NL
30114,1561,1739,2023-06-24 21:36:00,136,1,0,Mobile,US
30115,385,1601,2023-09-08 19:06:00,126,0,0,Tablet,US
30116,4452,1897,2022-08-21 20:14:00,38,0,1,Smart TV,FR
30117,1061,824,2022-08-03 16:25:00,136,1,0,Smart TV,UK
30118,4069,735,2022-10-05 06:33:00,99,0,0,Mobile,FR
30119,1502,1452,2020-01-13 13:55:00,48,1,0,Mobile,ES
30120,3546,1977,2021-04-18 16:21:00,128,0,0,Tablet,US
30121,3661,1932,2020-01-08 08:31:00,37,1,0,Smart TV,IT
30122,669,630,2022-01-04 04:59:00,29,1,0,Smart TV,DE
30123,112,544,2021-11-30 21:18:00,9,0,0,Tablet,JP
30124,1706,431,2021-07-11 06:21:00,128,1,1,Desktop,UK
30125,542,1577,2021-12-01 03:42:00,74,0,0,Mobile,US
30126,2965,1363,2020-04-03 19:09:00,44,0,0,Mobile,ES
30127,4180,635,2023-05-28 05:43:00,49,1,0,Smart TV,UK
30128,1394,1671,2022-07-20 11:43:00,175,0,1,Tablet,DE
30129,2065,678,2022-04-18 03:39:00,78,0,1,Tablet,DE
30130,2861,1075,2023-11-28 12:43:00,93,0,0,Desktop,UK
30131,2148,1216,2022-05-14 11:41:00,73,0,1,Desktop,CA
30132,678,612,2021-05-31 06:09:00,22,1,0,Tablet,US
30133,1221,459,2023-12-29 21:27:00,23,0,0,Mobile,UK
30134,2161,567,2022-04-21 22:47:00,148,1,1,Tablet,CA
30135,2010,1122,2021-04-19 15:02:00,31,1,0,Smart TV,CA
30136,2037,393,2022-05-22 19:37:00,43,1,0,Desktop,ES
30137,2818,52,2023-06-21 19:29:00,30,1,1,Desktop,NL
30138,4952,732,2021-02-12 02:33:00,99,1,0,Mobile,ES
30139,2022,1761,2022-10-07 04:33:00,64,0,1,Tablet,DE
30140,4359,763,2022-03-30 09:14:00,72,1,1,Smart TV,NL
30141,757,1175,2020-05-25 21:49:00,24,1,0,Mobile,JP
30142,4144,507,2022-01-13 01:46:00,43,1,1,Smart TV,ES
30143,1809,1783,2022-01-05 00:19:00,14,0,1,Smart TV,CA
30144,1649,980,2022-05-10 19:35:00,64,1,0,Tablet,ES
30145,3742,1268,2021-06-24 14:50:00,74,0,0,Desktop,ES
30146,2273,505,2023-07-09 13:30:00,173,0,1,Mobile,JP
30147,3957,1975,2020-06-07 07:36:00,105,1,0,Desktop,ES
30148,2334,413,2022-10-12 17:26:00,139,0,0,Smart TV,JP
30149,4442,165,2020-03-30 10:04:00,59,1,0,Smart TV,NL
30150,4770,1035,2020-04-20 22:55:00,121,0,0,Desktop,JP
30151,1467,306,2020-01-20 13:32:00,50,1,0,Desktop,AU
30152,3131,1418,2022-11-03 23:46:00,103,0,1,Smart TV,KR
30153,2256,263,2022-05-22 09:58:00,26,1,0,Mobile,JP
30154,4658,517,2021-10-19 14:34:00,154,1,1,Mobile,ES
30155,3691,1114,2020-04-12 23:44:00,65,1,0,Tablet,UK
30156,3115,1024,2020-06-30 13:36:00,10,0,1,Desktop,UK
30157,1915,549,2021-12-07 10:12:00,110,0,0,Tablet,FR
30158,2056,1558,2022-11-02 23:02:00,53,0,0,Mobile,AU
30159,803,49,2020-01-14 09:56:00,118,1,0,Mobile,AU
30160,4167,1073,2022-07-14 22:56:00,85,1,1,Tablet,NL
30161,4685,805,2022-07-21 08:13:00,20,1,1,Smart TV,US
30162,4164,1048,2022-10-21 18:40:00,148,0,1,Smart TV,AU
30163,496,677,2023-07-20 21:00:00,147,0,0,Tablet,IT
30164,4439,1744,2022-07-31 17:45:00,178,1,1,Tablet,KR
30165,1494,798,2021-03-08 07:23:00,98,1,0,Mobile,AU
30166,3997,1795,2021-02-15 04:30:00,178,1,0,Tablet,CA
30167,302,326,2022-01-03 11:56:00,34,1,1,Mobile,AU
30168,3717,475,2022-08-27 14:36:00,99,1,0,Tablet,FR
30169,1619,1620,2022-06-04 22:33:00,97,1,0,Smart TV,IT
30170,4336,1204,2023-12-19 00:22:00,77,1,0,Desktop,UK
30171,301,624,2022-12-15 11:01:00,56,1,0,Desktop,NL
30172,4858,1912,2021-02-15 22:01:00,62,0,0,Mobile,IT
30173,709,1645,2022-03-31 09:48:00,19,0,0,Tablet,IT
30174,3865,289,2023-10-10 05:45:00,176,1,0,Mobile,ES
30175,3666,948,2021-12-09 15:16:00,34,0,0,Desktop,UK
30176,4402,256,2021-09-17 23:08:00,40,0,0,Mobile,UK
30177,26,1475,2021-12-18 09:09:00,137,0,0,Smart TV,JP
30178,1423,1611,2020-12-10 08:59:00,81,1,1,Desktop,UK
30179,1426,1796,2023-09-01 05:32:00,53,0,1,Desktop,KR
30180,1083,1248,2020-09-29 21:40:00,142,0,1,Tablet,AU
30181,3710,1557,2020-08-09 06:37:00,99,0,1,Smart TV,DE
30182,292,1314,2023-03-07 21:46:00,124,1,0,Desktop,ES
30183,2264,1832,2022-08-03 19:22:00,150,0,0,Desktop,UK
30184,3487,537,2021-10-24 02:30:00,10,1,0,Tablet,NL
30185,992,1525,2020-11-09 08:17:00,126,0,0,Tablet,US
30186,3900,1816,2022-08-19 07:11:00,11,0,0,Mobile,IT
30187,4054,1628,2023-08-12 14:03:00,67,0,0,Mobile,JP
30188,3480,1495,2023-07-07 13:28:00,48,0,0,Desktop,ES
30189,1917,1510,2021-09-27 23:26:00,136,1,0,Desktop,ES
30190,3206,386,2021-10-28 11:12:00,93,0,0,Tablet,ES
30191,2980,1751,2023-07-21 13:10:00,135,1,0,Mobile,FR
30192,2369,754,2020-07-16 06:51:00,90,1,0,Desktop,JP
30193,986,670,2022-04-05 17:13:00,66,0,0,Smart TV,CA
30194,2007,171,2021-06-13 01:35:00,108,1,1,Desktop,NL
30195,1935,899,2022-09-23 06:41:00,102,0,0,Mobile,UK
30196,3781,950,2023-11-25 21:49:00,149,1,0,Desktop,IT
30197,3615,9,2021-03-30 23:01:00,152,1,0,Desktop,US
30198,2533,903,2021-12-28 23:38:00,99,1,0,Mobile,UK
30199,1648,1977,2023-04-24 10:46:00,169,1,0,Smart TV,US
30200,142,1702,2022-01-15 07:17:00,122,0,0,Smart TV,CA
30201,2982,842,2023-08-22 00:05:00,135,1,0,Smart TV,ES
30202,3170,1338,2021-04-25 03:17:00,124,0,0,Tablet,UK
30203,4854,1550,2021-02-05 01:49:00,159,0,0,Desktop,JP
30204,1721,1018,2022-08-09 14:54:00,25,1,1,Desktop,CA
30205,457,1952,2022-04-14 12:54:00,10,1,0,Tablet,DE
30206,316,1431,2020-06-15 12:46:00,169,0,0,Tablet,IT
30207,4520,1457,2022-11-24 01:22:00,28,1,0,Tablet,AU
30208,2489,980,2021-10-21 23:09:00,154,1,0,Tablet,US
30209,1926,1056,2020-10-22 05:37:00,158,0,0,Smart TV,DE
30210,3403,1293,2022-06-18 03:39:00,156,0,0,Mobile,DE
30211,570,1394,2023-01-01 15:10:00,41,0,0,Smart TV,KR
30212,481,242,2022-08-03 18:29:00,14,0,1,Tablet,US
30213,937,1569,2021-08-04 08:27:00,179,1,1,Tablet,KR
30214,3308,390,2023-04-08 07:11:00,29,0,0,Tablet,DE
30215,1756,1187,2022-03-24 19:11:00,169,0,0,Smart TV,AU
30216,1370,1579,2022-09-10 15:41:00,35,0,0,Smart TV,UK
30217,1492,293,2021-01-02 01:27:00,154,0,0,Mobile,DE
30218,4439,945,2020-06-18 08:21:00,104,0,1,Desktop,KR
30219,4275,1240,2022-12-30 18:07:00,121,1,0,Tablet,FR
30220,45,1310,2023-01-08 11:54:00,47,0,0,Tablet,KR
30221,4152,264,2022-01-31 08:08:00,46,0,0,Tablet,CA
30222,4499,568,2021-07-03 17:48:00,6,1,0,Tablet,IT
30223,1781,272,2023-11-22 16:42:00,151,0,0,Tablet,DE
30224,711,1081,2023-06-14 09:31:00,96,1,0,Desktop,NL
30225,754,303,2023-11-03 11:08:00,103,1,0,Mobile,JP
30226,1443,171,2023-04-29 02:06:00,13,0,0,Desktop,UK
30227,4169,1157,2020-06-07 10:54:00,57,1,0,Tablet,US
30228,3430,640,2020-08-10 19:17:00,74,1,0,Smart TV,AU
30229,4806,1024,2022-11-18 05:50:00,61,0,0,Smart TV,AU
30230,3014,117,2022-01-16 02:42:00,137,0,0,Tablet,US
30231,3677,309,2021-08-20 07:42:00,94,1,0,Smart TV,NL
30232,4159,596,2021-08-17 22:09:00,35,1,0,Smart TV,AU
30233,2820,2,2023-05-20 02:30:00,22,1,0,Tablet,NL
30234,4016,1235,2022-10-19 06:04:00,90,0,0,Desktop,US
30235,496,1048,2021-03-13 17:23:00,85,0,0,Desktop,IT
30236,119,553,2023-09-04 13:32:00,89,1,0,Mobile,ES
30237,4940,1618,2022-04-24 08:46:00,105,1,1,Smart TV,KR
30238,4181,1713,2021-02-16 02:59:00,165,0,1,Smart TV,AU
30239,4870,1819,2020-06-11 08:20:00,145,0,1,Tablet,FR
30240,4431,1056,2022-05-26 12:28:00,93,0,1,Mobile,US
30241,1207,519,2020-03-25 12:00:00,124,0,0,Tablet,IT
30242,2073,549,2022-08-10 07:12:00,72,0,0,Smart TV,KR
30243,3535,1675,2021-04-10 07:19:00,43,0,0,Tablet,JP
30244,388,682,2020-07-30 09:30:00,28,0,0,Smart TV,AU
30245,4856,1440,2022-09-15 19:29:00,142,0,0,Smart TV,DE
30246,3967,939,2020-08-08 04:27:00,7,0,0,Mobile,JP
30247,4063,121,2023-02-10 14:15:00,82,1,1,Tablet,DE
30248,4734,364,2023-06-13 10:17:00,23,0,0,Mobile,ES
30249,3307,1693,2022-11-14 08:26:00,53,0,1,Mobile,NL
30250,2893,1823,2021-04-02 23:41:00,166,0,0,Tablet,CA
30251,574,1603,2023-04-12 09:01:00,102,0,1,Desktop,IT
30252,4344,1270,2020-04-01 19:50:00,12,1,0,Mobile,FR
30253,247,1317,2020-11-28 18:56:00,84,1,0,Tablet,KR
30254,483,1648,2023-07-14 23:44:00,108,1,0,Desktop,JP
30255,2358,738,2020-09-03 20:17:00,111,0,0,Desktop,KR
30256,2252,1088,2023-10-11 05:33:00,161,1,0,Mobile,UK
30257,491,883,2022-01-26 10:50:00,79,0,0,Desktop,DE
30258,1062,487,2023-02-09 09:09:00,90,1,1,Tablet,ES
30259,1580,209,2022-05-18 23:50:00,107,0,0,Smart TV,NL
30260,1066,1467,2023-11-18 09:59:00,69,0,0,Tablet,AU
30261,1307,958,2020-01-16 21:29:00,66,0,0,Desktop,UK
30262,2213,1467,2021-06-19 06:29:00,99,0,0,Smart TV,JP
30263,3695,1217,2022-09-07 15:09:00,171,0,0,Tablet,ES
30264,2488,1813,2023-12-31 00:31:00,170,1,0,Mobile,JP
30265,3435,537,2021-06-04 06:24:00,10,1,0,Tablet,AU
30266,1948,1934,2021-07-04 18:36:00,79,1,0,Smart TV,CA
30267,4721,823,2023-11-11 12:21:00,159,1,0,Tablet,NL
30268,378,1675,2020-12-15 01:23:00,31,1,1,Tablet,UK
30269,387,1236,2020-05-07 10:00:00,82,0,0,Tablet,IT
30270,1534,174,2023-02-18 17:34:00,143,0,0,Tablet,AU
30271,4977,1900,2021-08-28 20:00:00,57,0,0,Mobile,AU
30272,873,251,2020-08-12 10:36:00,120,0,0,Tablet,KR
30273,1822,739,2023-03-23 02:05:00,12,1,0,Desktop,CA
30274,4674,577,2020-01-10 18:47:00,67,0,0,Smart TV,KR
30275,1944,1308,2023-10-16 01:34:00,55,0,0,Tablet,AU
30276,1896,963,2023-04-25 02:25:00,135,1,0,Desktop,FR
30277,1918,1975,2023-07-04 10:42:00,158,0,1,Desktop,KR
30278,4627,1126,2021-11-19 11:57:00,51,1,1,Mobile,US
30279,846,1684,2022-01-29 04:19:00,37,0,0,Smart TV,IT
30280,2252,305,2023-10-04 04:01:00,99,1,1,Mobile,UK
30281,1357,1139,2023-06-16 14:03:00,91,0,1,Mobile,AU
30282,3234,1900,2022-08-29 05:39:00,136,1,1,Tablet,IT
30283,1592,1515,2022-02-25 17:41:00,90,0,0,Tablet,US
30284,4601,1194,2021-07-02 17:47:00,18,0,0,Tablet,FR
30285,4720,84,2021-12-16 16:25:00,105,1,1,Smart TV,US
30286,4218,662,2022-01-01 17:26:00,53,1,0,Mobile,NL
30287,3479,366,2023-07-05 07:13:00,34,0,0,Mobile,AU
30288,1969,1704,2021-05-29 00:29:00,15,1,0,Smart TV,US
30289,1361,185,2020-05-04 08:49:00,73,1,0,Tablet,FR
30290,1880,442,2022-10-24 02:42:00,159,1,0,Smart TV,DE
30291,1746,1968,2022-08-31 09:03:00,143,1,1,Mobile,ES
30292,172,727,2020-07-09 16:02:00,20,0,0,Tablet,IT
30293,1905,393,2023-05-30 01:45:00,91,1,0,Smart TV,AU
30294,4314,409,2023-10-15 12:13:00,68,0,0,Mobile,JP
30295,3150,1833,2022-05-29 00:59:00,104,1,0,Smart TV,FR
30296,3072,1001,2022-11-12 17:55:00,106,1,0,Desktop,FR
30297,2924,1682,2020-11-23 23:25:00,12,1,0,Smart TV,CA
30298,2093,2000,2022-09-05 04:47:00,171,0,0,Tablet,IT
30299,2394,1764,2022-05-18 05:29:00,10,0,0,Smart TV,KR
30300,1139,1239,2020-07-11 13:55:00,55,1,1,Desktop,US
30301,4605,795,2021-09-05 13:20:00,22,0,0,Smart TV,ES
30302,4993,1288,2022-07-25 16:42:00,131,0,0,Smart TV,AU
30303,325,1462,2020-04-01 18:13:00,21,1,0,Tablet,IT
30304,4222,715,2021-11-06 06:55:00,141,0,0,Desktop,CA
30305,572,1429,2022-06-06 03:08:00,69,0,0,Tablet,UK
30306,2823,397,2020-03-20 23:17:00,156,0,0,Smart TV,DE
30307,3559,408,2023-10-14 03:09:00,64,0,1,Desktop,ES
30308,2098,193,2022-08-19 08:14:00,50,0,0,Smart TV,UK
30309,2347,1055,2023-11-06 08:19:00,19,0,0,Mobile,US
30310,1072,1469,2022-07-17 22:53:00,134,0,0,Smart TV,US
30311,2127,1699,2022-10-29 06:26:00,127,0,0,Smart TV,IT
30312,847,1359,2022-06-24 23:43:00,94,0,0,Mobile,IT
30313,4553,722,2021-01-09 17:33:00,108,0,0,Tablet,UK
30314,4411,1653,2020-10-08 05:44:00,22,0,0,Mobile,US
30315,1052,1118,2020-05-06 11:53:00,80,1,0,Desktop,JP
30316,519,1745,2023-08-20 20:12:00,89,0,0,Desktop,IT
30317,4414,1050,2021-09-03 15:22:00,174,1,0,Desktop,IT
30318,4833,1624,2020-11-23 14:57:00,162,1,1,Tablet,KR
30319,1380,754,2021-09-26 19:05:00,147,1,0,Mobile,AU
30320,1574,33,2022-10-14 21:07:00,32,1,0,Tablet,NL
30321,1348,987,2021-10-20 16:08:00,91,0,0,Smart TV,AU
30322,2945,1074,2022-07-02 11:32:00,50,0,0,Desktop,UK
30323,3175,187,2022-05-13 04:11:00,99,0,0,Tablet,JP
30324,2577,652,2021-11-12 12:24:00,80,1,0,Mobile,DE
30325,4342,797,2023-10-26 00:26:00,64,1,1,Smart TV,AU
30326,796,290,2022-11-04 00:45:00,155,1,0,Mobile,DE
30327,3589,1613,2020-08-24 19:19:00,31,1,0,Mobile,ES
30328,1452,1795,2020-06-22 05:40:00,82,0,0,Smart TV,ES
30329,4300,1119,2023-05-20 23:33:00,152,0,0,Mobile,CA
30330,1135,1904,2023-07-21 15:46:00,157,0,1,Desktop,AU
30331,2149,753,2020-08-12 01:33:00,106,1,0,Mobile,US
30332,1857,97,2020-12-24 22:24:00,166,0,0,Smart TV,US
30333,3049,1079,2021-02-07 23:40:00,105,0,0,Tablet,UK
30334,4189,1939,2023-12-15 03:52:00,164,1,1,Mobile,CA
30335,3740,1437,2021-08-13 21:55:00,74,1,0,Mobile,CA
30336,246,853,2021-05-26 00:03:00,51,0,0,Tablet,IT
30337,1677,1791,2021-01-21 04:00:00,149,0,0,Desktop,NL
30338,4516,1560,2021-03-19 21:42:00,135,1,0,Smart TV,AU
30339,2814,1692,2022-03-12 13:40:00,18,1,0,Smart TV,NL
30340,4898,469,2023-05-19 08:42:00,21,1,0,Tablet,US
30341,4104,280,2021-06-03 19:28:00,89,0,0,Desktop,UK
30342,2437,1397,2021-12-29 18:18:00,147,0,0,Tablet,CA
30343,3597,45,2020-01-09 01:28:00,36,1,0,Desktop,DE
30344,4058,1811,2021-02-04 22:07:00,26,1,1,Desktop,UK
30345,2326,651,2021-08-24 16:42:00,118,0,0,Desktop,US
30346,2820,1075,2023-05-24 01:02:00,33,0,0,Tablet,NL
30347,1239,47,2020-09-11 01:26:00,142,1,0,Mobile,US
30348,2729,200,2020-05-25 05:32:00,135,1,0,Tablet,CA
30349,3787,454,2020-05-25 13:10:00,145,0,0,Desktop,JP
30350,4425,1494,2022-04-24 15:02:00,176,1,1,Tablet,US
30351,4584,1304,2020-11-15 19:25:00,48,1,0,Smart TV,US
30352,2524,753,2022-08-19 13:15:00,42,1,0,Smart TV,AU
30353,149,1841,2021-01-26 09:20:00,43,1,0,Desktop,AU
30354,1260,1139,2022-08-31 12:34:00,176,0,0,Mobile,NL
30355,4751,414,2020-11-03 15:43:00,131,0,0,Smart TV,ES
30356,3592,58,2020-04-03 09:13:00,107,1,0,Tablet,FR
30357,251,878,2021-10-11 03:11:00,139,0,0,Tablet,KR
30358,4854,1204,2023-10-02 11:00:00,64,1,0,Mobile,JP
30359,2583,1157,2020-12-08 09:10:00,34,1,0,Mobile,JP
30360,4154,796,2023-10-12 14:56:00,97,0,0,Tablet,IT
30361,3953,323,2021-07-23 21:58:00,94,1,0,Smart TV,ES
30362,2223,828,2021-03-13 16:44:00,28,0,0,Tablet,FR
30363,1431,968,2020-10-20 12:56:00,145,1,1,Smart TV,UK
30364,4661,6,2020-09-14 19:21:00,50,0,0,Smart TV,NL
30365,408,877,2021-12-27 09:06:00,53,1,1,Desktop,US
30366,2757,906,2022-11-19 02:19:00,130,0,0,Smart TV,US
30367,4739,950,2023-04-14 01:15:00,127,1,0,Mobile,US
30368,4756,1428,2021-05-25 04:33:00,51,0,0,Mobile,IT
30369,30,443,2022-07-08 10:47:00,167,1,0,Mobile,FR
30370,3208,1696,2021-09-26 12:15:00,140,0,0,Desktop,UK
30371,1728,654,2021-04-28 14:58:00,56,1,0,Smart TV,US
30372,2519,451,2022-08-21 23:52:00,8,0,0,Mobile,DE
30373,4071,305,2021-04-02 17:50:00,76,0,0,Mobile,AU
30374,1457,1444,2023-06-20 07:36:00,135,1,0,Smart TV,ES
30375,3429,805,2023-05-02 06:41:00,168,1,1,Smart TV,NL
30376,3019,706,2021-07-02 08:07:00,127,0,0,Mobile,KR
30377,4473,12,2022-10-03 08:52:00,33,0,0,Tablet,JP
30378,855,1645,2022-03-31 07:44:00,101,1,0,Tablet,NL
30379,3446,516,2020-08-01 17:19:00,180,0,0,Desktop,CA
30380,2788,839,2022-07-05 14:43:00,36,0,0,Smart TV,AU
30381,1110,1887,2020-01-28 07:01:00,143,0,0,Desktop,KR
30382,4790,1045,2020-09-24 01:32:00,139,0,0,Tablet,FR
30383,4839,873,2023-04-30 15:42:00,142,1,0,Mobile,FR
30384,3697,1975,2021-03-02 07:56:00,112,1,0,Desktop,JP
30385,2042,810,2023-10-06 10:21:00,173,0,0,Tablet,NL
30386,2336,454,2020-07-11 16:05:00,89,1,0,Desktop,UK
30387,3288,279,2022-10-13 01:45:00,21,1,0,Mobile,US
30388,4026,1888,2023-11-02 17:40:00,90,1,0,Mobile,AU
30389,638,1111,2020-03-09 01:57:00,95,1,0,Desktop,JP
30390,364,647,2020-10-02 16:23:00,91,0,0,Smart TV,UK
30391,986,887,2020-04-16 14:45:00,152,1,1,Desktop,CA
30392,1372,343,2023-09-09 18:47:00,102,0,0,Smart TV,US
30393,1599,1423,2022-04-15 13:57:00,52,0,0,Smart TV,US
